Date,Fixing Close,Close
18/02/2019,-0.733042,11011.64138
15/02/2019,-0.734279,11012.31523
14/02/2019,-0.732915,11012.53943
13/02/2019,-0.732795,11012.7636
12/02/2019,-0.731667,11012.98743
11/02/2019,-0.735249,11013.21235
08/02/2019,-0.735304,11013.88723
07/02/2019,-0.73413,11014.11184
06/02/2019,-0.733957,11014.3364
05/02/2019,-0.733836,11014.56092
04/02/2019,-0.73297,11014.78518
01/02/2019,-0.73206,11015.45718
31/01/2019,-0.731819,11015.68111
30/01/2019,-0.733419,11015.90554
29/01/2019,-0.731855,11016.12949
28/01/2019,-0.734246,11016.35417
25/01/2019,-0.73543,11017.02936
24/01/2019,-0.732728,11017.2536
23/01/2019,-0.731809,11017.47756
22/01/2019,-0.730267,11017.70106
21/01/2019,-0.732942,11017.92538
18/01/2019,-0.734305,11018.59963
17/01/2019,-0.73271,11018.8239
16/01/2019,-0.734774,11019.0488
15/01/2019,-0.73173,11019.27278
14/01/2019,-0.732367,11019.49695
11/01/2019,-0.732562,11020.1697
10/01/2019,-0.7322,11020.39384
09/01/2019,-0.731742,11020.61785
08/01/2019,-0.729432,11020.84115
07/01/2019,-0.731931,11021.06523
04/01/2019,-0.733477,11021.73891
03/01/2019,-0.734071,11021.96366
31/12/2018,-0.730971,11022.63509
28/12/2018,-0.729594,11023.3053
27/12/2018,-0.732507,11023.5296
24/12/2018,-0.732634,11024.20266
21/12/2018,-0.741122,11024.88356
20/12/2018,-0.736047,11025.10898
19/12/2018,-0.731283,11025.33294
18/12/2018,-0.732534,11025.55729
17/12/2018,-0.731727,11025.7814
14/12/2018,-0.736595,11026.45823
13/12/2018,-0.733311,11026.68284
12/12/2018,-0.735538,11026.90814
11/12/2018,-0.735459,11027.13342
10/12/2018,-0.733021,11027.35795
07/12/2018,-0.734849,11028.03328
06/12/2018,-0.732739,11028.25775
05/12/2018,-0.734476,11028.48275
04/12/2018,-0.731528,11028.70686
03/12/2018,-0.731912,11028.93109
30/11/2018,-0.732697,11029.60454
29/11/2018,-0.735993,11029.83003
28/11/2018,-0.734664,11030.05513
27/11/2018,-0.735427,11030.28046
26/11/2018,-0.737191,11030.50634
23/11/2018,-0.744572,11031.1908
22/11/2018,-0.733914,11031.41569
21/11/2018,-0.734169,11031.64066
20/11/2018,-0.732395,11031.8651
19/11/2018,-0.73172,11032.08933
16/11/2018,-0.732656,11032.76293
15/11/2018,-0.733295,11032.98767
14/11/2018,-0.734235,11033.21269
13/11/2018,-0.739543,11033.43935
12/11/2018,-0.734034,11033.66433
09/11/2018,-0.736522,11034.34158
08/11/2018,-0.736787,11034.56742
07/11/2018,-0.738706,11034.79385
06/11/2018,-0.737208,11035.01982
05/11/2018,-0.735557,11035.2453
02/11/2018,-0.74009,11035.92593
01/11/2018,-0.736935,11036.15184
31/10/2018,-0.73731,11036.37788
30/10/2018,-0.736683,11036.60372
29/10/2018,-0.739604,11036.83047
26/10/2018,-0.739251,11037.51043
25/10/2018,-0.738279,11037.73679
24/10/2018,-0.736718,11037.96267
23/10/2018,-0.734998,11038.18804
22/10/2018,-0.733227,11038.41286
19/10/2018,-0.735884,11039.08982
18/10/2018,-0.73467,11039.3151
17/10/2018,-0.734519,11039.54034
16/10/2018,-0.736678,11039.76625
15/10/2018,-0.73756,11039.99244
12/10/2018,-0.738586,11040.67198
11/10/2018,-0.740353,11040.89904
10/10/2018,-0.750351,11041.12917
09/10/2018,-0.741427,11041.35657
08/10/2018,-0.739701,11041.58344
05/10/2018,-0.746194,11042.27008
04/10/2018,-0.742927,11042.49797
03/10/2018,-0.743903,11042.72615
02/10/2018,-0.734949,11042.9516
01/10/2018,-0.738704,11043.1782
28/09/2018,-0.785767,11043.90136
27/09/2018,-0.753971,11044.13266
26/09/2018,-0.760342,11044.36593
25/09/2018,-0.74504,11044.5945
24/09/2018,-0.736047,11044.82032
21/09/2018,-0.743656,11045.50483
20/09/2018,-0.740611,11045.73207
19/09/2018,-0.741015,11045.95943
18/09/2018,-0.739414,11046.18631
17/09/2018,-0.732281,11046.41101
14/09/2018,-0.734535,11047.08722
13/09/2018,-0.739139,11047.31404
12/09/2018,-0.744533,11047.54251
11/09/2018,-0.742549,11047.77039
10/09/2018,-0.73405,11047.99566
07/09/2018,-0.737137,11048.67436
06/09/2018,-0.739773,11048.90141
05/09/2018,-0.735083,11049.12702
04/09/2018,-0.732757,11049.35192
03/09/2018,-0.731445,11049.57643
31/08/2018,-0.731997,11050.25049
30/08/2018,-0.731147,11050.47492
29/08/2018,-0.732601,11050.6998
28/08/2018,-0.733789,11050.92505
27/08/2018,-0.733759,11051.1503
24/08/2018,-0.736191,11051.82832
23/08/2018,-0.733202,11052.05341
22/08/2018,-0.733216,11052.27852
21/08/2018,-0.7329,11052.50353
20/08/2018,-0.732658,11052.72847
17/08/2018,-0.732635,11053.40331
16/08/2018,-0.733965,11053.62867
15/08/2018,-0.733389,11053.85386
14/08/2018,-0.734605,11054.07943
13/08/2018,-0.733876,11054.30477
10/08/2018,-0.735372,11054.98223
09/08/2018,-0.735247,11055.20802
08/08/2018,-0.736737,11055.43427
07/08/2018,-0.733972,11055.65967
06/08/2018,-0.73298,11055.88478
03/08/2018,-0.733802,11056.56089
02/08/2018,-0.728306,11056.78457
31/07/2018,-0.730823,11057.23351
30/07/2018,-0.733983,11057.45896
27/07/2018,-0.737802,11058.13885
26/07/2018,-0.737156,11058.36529
25/07/2018,-0.735439,11058.5912
24/07/2018,-0.7361,11058.81732
23/07/2018,-0.731057,11059.0419
20/07/2018,-0.732854,11059.71733
19/07/2018,-0.73075,11059.94183
18/07/2018,-0.732329,11060.16682
17/07/2018,-0.730767,11060.39134
16/07/2018,-0.730215,11060.61569
13/07/2018,-0.731578,11061.29004
12/07/2018,-0.732229,11061.51503
11/07/2018,-0.732064,11061.73997
10/07/2018,-0.73396,11061.9655
09/07/2018,-0.734878,11062.19131
06/07/2018,-0.733075,11062.86714
05/07/2018,-0.73377,11063.09263
04/07/2018,-0.729291,11063.31675
03/07/2018,-0.73213,11063.54175
02/07/2018,-0.731781,11063.76665
29/06/2018,-0.730086,11064.43982
28/06/2018,-0.733042,11064.66512
27/06/2018,-0.733145,11064.89046
26/06/2018,-0.732633,11065.11564
25/06/2018,-0.735007,11065.34156
22/06/2018,-0.731766,11066.01637
21/06/2018,-0.729056,11066.24048
20/06/2018,-0.73252,11066.46566
19/06/2018,-0.731713,11066.69059
18/06/2018,-0.732571,11066.9158
15/06/2018,-0.730651,11067.58967
14/06/2018,-0.732682,11067.81493
13/06/2018,-0.730912,11068.03965
12/06/2018,-0.729587,11068.26396
11/06/2018,-0.731226,11068.48878
08/06/2018,-0.73216,11069.16415
07/06/2018,-0.73173,11069.38914
06/06/2018,-0.730888,11069.61388
05/06/2018,-0.73034,11069.83846
04/06/2018,-0.733107,11070.06389
01/06/2018,-0.732519,11070.73968
31/05/2018,-0.728226,11070.96363
30/05/2018,-0.732426,11071.18888
29/05/2018,-0.733745,11071.41453
28/05/2018,-0.729931,11071.63902
25/05/2018,-0.734058,11072.31633
24/05/2018,-0.73123,11072.54123
23/05/2018,-0.7294,11072.76558
22/05/2018,-0.729918,11072.99009
18/05/2018,-0.734092,11073.89334
17/05/2018,-0.731274,11074.11829
16/05/2018,-0.73046,11074.343
15/05/2018,-0.733585,11074.56867
14/05/2018,-0.732863,11074.79412
11/05/2018,-0.7319,11075.46963
09/05/2018,-0.733262,11075.92083
08/05/2018,-0.736958,11076.14757
07/05/2018,-0.732825,11076.37304
04/05/2018,-0.73162,11077.04839
03/05/2018,-0.733814,11077.27419
02/05/2018,-0.734369,11077.50016
30/04/2018,-0.729806,11077.94931
27/04/2018,-0.736253,11078.62903
26/04/2018,-0.740471,11078.85691
25/04/2018,-0.742764,11079.0855
24/04/2018,-0.739449,11079.31307
23/04/2018,-0.737749,11079.54012
20/04/2018,-0.732614,11080.21658
19/04/2018,-0.735612,11080.443
18/04/2018,-0.730292,11080.66778
17/04/2018,-0.736385,11080.89444
16/04/2018,-0.7373,11081.12139
13/04/2018,-0.735738,11081.80083
12/04/2018,-0.737345,11082.02781
11/04/2018,-0.7352,11082.25413
10/04/2018,-0.736171,11082.48076
09/04/2018,-0.732882,11082.70638
06/04/2018,-0.738002,11083.38801
05/04/2018,-0.741581,11083.61633
04/04/2018,-0.730435,11083.84122
03/04/2018,-0.737314,11084.06823
29/03/2018,-0.73834,11085.20499
28/03/2018,-0.745677,11085.4346
27/03/2018,-0.734514,11085.66078
26/03/2018,-0.735744,11085.88735
23/03/2018,-0.735268,11086.56665
22/03/2018,-0.739322,11086.79434
21/03/2018,-0.741787,11087.02279
20/03/2018,-0.739104,11087.25042
19/03/2018,-0.739682,11087.47823
16/03/2018,-0.739932,11088.16193
15/03/2018,-0.739601,11088.38974
14/03/2018,-0.742452,11088.61843
13/03/2018,-0.740329,11088.84647
12/03/2018,-0.739256,11089.07418
09/03/2018,-0.740124,11089.75816
08/03/2018,-0.739264,11089.9859
07/03/2018,-0.742532,11090.21464
06/03/2018,-0.739449,11090.44244
05/03/2018,-0.749496,11090.67334
02/03/2018,-0.763102,11091.37866
01/03/2018,-0.753719,11091.61088
28/02/2018,-0.759249,11091.84481
27/02/2018,-0.746941,11092.07496
26/02/2018,-0.755099,11092.30762
23/02/2018,-0.743827,11092.99522
22/02/2018,-0.76718,11093.23163
21/02/2018,-0.744891,11093.46116
20/02/2018,-0.742794,11093.69006
19/02/2018,-0.753155,11093.92216
16/02/2018,-0.738895,11094.6053
15/02/2018,-0.743208,11094.83435
14/02/2018,-0.738409,11095.06193
13/02/2018,-0.735801,11095.2887
12/02/2018,-0.746157,11095.51868
09/02/2018,-0.745371,11096.20791
08/02/2018,-0.735423,11096.43459
07/02/2018,-0.738448,11096.66221
06/02/2018,-0.75233,11096.89412
05/02/2018,-0.740456,11097.12236
02/02/2018,-0.735284,11097.80237
01/02/2018,-0.74202,11098.03112
31/01/2018,-0.740278,11098.25933
30/01/2018,-0.738819,11098.4871
29/01/2018,-0.745265,11098.71687
26/01/2018,-0.74319,11099.40428
25/01/2018,-0.743815,11099.63362
24/01/2018,-0.7414,11099.86221
23/01/2018,-0.742548,11100.09117
22/01/2018,-0.739031,11100.31904
19/01/2018,-0.743043,11101.00642
18/01/2018,-0.737662,11101.23389
17/01/2018,-0.739018,11101.46178
16/01/2018,-0.735205,11101.6885
15/01/2018,-0.734879,11101.91513
12/01/2018,-0.738003,11102.59794
11/01/2018,-0.73821,11102.82562
10/01/2018,-0.73799,11103.05323
09/01/2018,-0.740822,11103.28172
08/01/2018,-0.740446,11103.51009
05/01/2018,-0.738339,11104.19331
04/01/2018,-0.734669,11104.41993
03/01/2018,-0.735955,11104.64694
29/12/2017,-0.746149,11105.79785
28/12/2017,-0.741234,11106.02653
27/12/2017,-0.750325,11106.25801
22/12/2017,-0.764453,11107.43733
21/12/2017,-0.739025,11107.66535
20/12/2017,-0.741762,11107.89422
19/12/2017,-0.736897,11108.1216
18/12/2017,-0.742083,11108.35058
15/12/2017,-0.738411,11109.03417
14/12/2017,-0.73319,11109.26042
13/12/2017,-0.734338,11109.48704
12/12/2017,-0.732706,11109.71315
11/12/2017,-0.732557,11109.93923
08/12/2017,-0.739035,11110.62349
07/12/2017,-0.739611,11110.85176
06/12/2017,-0.737928,11111.07951
05/12/2017,-0.735068,11111.30639
04/12/2017,-0.740016,11111.5348
01/12/2017,-0.741986,11112.22189
30/11/2017,-0.736376,11112.4492
29/11/2017,-0.742727,11112.67846
28/11/2017,-0.739676,11112.9068
27/11/2017,-0.739622,11113.13512
24/11/2017,-0.743261,11113.82349
23/11/2017,-0.743001,11114.05287
22/11/2017,-0.737694,11114.28062
21/11/2017,-0.736134,11114.50789
20/11/2017,-0.737282,11114.73552
17/11/2017,-0.736549,11115.41777
16/11/2017,-0.737805,11115.64559
15/11/2017,-0.739,11115.87377
14/11/2017,-0.741118,11116.10261
13/11/2017,-0.736572,11116.33006
10/11/2017,-0.737996,11117.01375
09/11/2017,-0.738652,11117.24185
08/11/2017,-0.746488,11117.47238
07/11/2017,-0.739721,11117.70083
06/11/2017,-0.737685,11117.92865
03/11/2017,-0.73902,11118.61339
02/11/2017,-0.739351,11118.84174
01/11/2017,-0.743376,11119.07134
31/10/2017,-0.737404,11119.2991
30/10/2017,-0.73806,11119.52707
27/10/2017,-0.740635,11120.21341
26/10/2017,-0.734317,11120.44024
25/10/2017,-0.731024,11120.66606
24/10/2017,-0.732118,11120.89222
23/10/2017,-0.733173,11121.11871
20/10/2017,-0.735489,11121.80037
19/10/2017,-0.737387,11122.02819
18/10/2017,-0.736474,11122.25572
17/10/2017,-0.736846,11122.48338
16/10/2017,-0.738431,11122.71152
13/10/2017,-0.738235,11123.39583
12/10/2017,-0.736572,11123.62342
11/10/2017,-0.737567,11123.85133
10/10/2017,-0.740922,11124.08028
09/10/2017,-0.738045,11124.30834
06/10/2017,-0.744177,11124.99825
05/10/2017,-0.740559,11125.22711
04/10/2017,-0.740672,11125.45601
03/10/2017,-0.73783,11125.68403
02/10/2017,-0.742863,11125.91362
29/09/2017,-0.742996,11126.60253
28/09/2017,-0.736473,11126.83016
27/09/2017,-0.737479,11127.05811
26/09/2017,-0.73924,11127.2866
25/09/2017,-0.738988,11127.51502
22/09/2017,-0.73587,11128.19743
21/09/2017,-0.739581,11128.42605
20/09/2017,-0.753093,11128.65885
19/09/2017,-0.738793,11128.88724
18/09/2017,-0.736238,11129.11484
15/09/2017,-0.738642,11129.79992
14/09/2017,-0.744203,11130.03
13/09/2017,-0.740538,11130.25896
12/09/2017,-0.742867,11130.48864
11/09/2017,-0.740165,11130.71749
08/09/2017,-0.74073,11131.4046
07/09/2017,-0.738849,11131.63306
06/09/2017,-0.744854,11131.86338
05/09/2017,-0.744213,11132.09351
04/09/2017,-0.747639,11132.32471
01/09/2017,-0.745761,11133.01659
31/08/2017,-0.732305,11133.24306
30/08/2017,-0.742505,11133.47269
29/08/2017,-0.741348,11133.70196
28/08/2017,-0.746593,11133.93286
25/08/2017,-0.743024,11134.62231
24/08/2017,-0.743271,11134.8522
23/08/2017,-0.736227,11135.07992
22/08/2017,-0.735277,11135.30735
21/08/2017,-0.743661,11135.53738
18/08/2017,-0.745461,11136.22919
17/08/2017,-0.736334,11136.45697
16/08/2017,-0.736284,11136.68474
15/08/2017,-0.742571,11136.91446
14/08/2017,-0.739104,11137.14311
11/08/2017,-0.742088,11137.83188
10/08/2017,-0.736682,11138.05981
09/08/2017,-0.73536,11138.28732
08/08/2017,-0.73604,11138.51506
07/08/2017,-0.733105,11138.74189
04/08/2017,-0.733813,11139.42307
03/08/2017,-0.733011,11139.64989
02/08/2017,-0.732643,11139.8766
31/07/2017,-0.732636,11140.33004
28/07/2017,-0.73868,11141.01584
27/07/2017,-0.739041,11141.24456
26/07/2017,-0.736574,11141.47252
25/07/2017,-0.738678,11141.70113
24/07/2017,-0.738495,11141.9297
21/07/2017,-0.740802,11142.61757
20/07/2017,-0.741668,11142.84713
19/07/2017,-0.739138,11143.07592
18/07/2017,-0.738098,11143.30439
17/07/2017,-0.74168,11143.53397
14/07/2017,-0.740496,11144.22166
13/07/2017,-0.737099,11144.44984
12/07/2017,-0.739842,11144.67887
11/07/2017,-0.740907,11144.90825
10/07/2017,-0.739066,11145.13705
07/07/2017,-0.738541,11145.82302
06/07/2017,-0.738968,11146.05182
05/07/2017,-0.737983,11146.28031
04/07/2017,-0.736438,11146.50833
03/07/2017,-0.738736,11146.73706
30/06/2017,-0.734155,11147.41906
29/06/2017,-0.734266,11147.64643
28/06/2017,-0.74024,11147.87565
27/06/2017,-0.738147,11148.10424
26/06/2017,-0.739526,11148.33325
23/06/2017,-0.731723,11149.01308
22/06/2017,-0.734885,11149.24068
21/06/2017,-0.736381,11149.46874
20/06/2017,-0.737381,11149.69712
19/06/2017,-0.733287,11149.92423
16/06/2017,-0.73423,11150.60649
15/06/2017,-0.735765,11150.83439
14/06/2017,-0.735835,11151.06231
13/06/2017,-0.737403,11151.29073
12/06/2017,-0.740222,11151.52003
09/06/2017,-0.739989,11152.20773
08/06/2017,-0.735349,11152.43554
07/06/2017,-0.740652,11152.66499
06/06/2017,-0.733416,11152.8922
02/06/2017,-0.732191,11153.79962
01/06/2017,-0.736935,11154.02794
31/05/2017,-0.734836,11154.25563
30/05/2017,-0.730064,11154.48183
29/05/2017,-0.737204,11154.71026
26/05/2017,-0.741188,11155.39928
24/05/2017,-0.745418,11155.86127
23/05/2017,-0.732239,11156.08818
22/05/2017,-0.732904,11156.31531
19/05/2017,-0.734181,11156.99791
18/05/2017,-0.735318,11157.2258
17/05/2017,-0.73429,11157.45338
16/05/2017,-0.736656,11157.6817
15/05/2017,-0.736798,11157.91006
12/05/2017,-0.735513,11158.594
11/05/2017,-0.731791,11158.82084
10/05/2017,-0.740143,11159.05026
09/05/2017,-0.739678,11159.27955
08/05/2017,-0.739803,11159.50887
05/05/2017,-0.743209,11160.20007
04/05/2017,-0.740536,11160.42965
03/05/2017,-0.735228,11160.65758
02/05/2017,-0.733278,11160.88491
28/04/2017,-0.738899,11161.8013
27/04/2017,-0.732324,11162.02836
26/04/2017,-0.739483,11162.25765
25/04/2017,-0.739424,11162.48692
24/04/2017,-0.741096,11162.71671
21/04/2017,-0.746815,11163.41146
20/04/2017,-0.74571,11163.64271
19/04/2017,-0.739438,11163.87202
18/04/2017,-0.740035,11164.10151
13/04/2017,-0.736954,11165.24433
12/04/2017,-0.733402,11165.47179
11/04/2017,-0.733971,11165.69944
10/04/2017,-0.734875,11165.92737
07/04/2017,-0.737254,11166.61342
06/04/2017,-0.739652,11166.84286
05/04/2017,-0.736771,11167.0714
04/04/2017,-0.733965,11167.29908
03/04/2017,-0.738169,11167.52807
31/03/2017,-0.737014,11168.21399
30/03/2017,-0.734969,11168.44201
29/03/2017,-0.742156,11168.67225
28/03/2017,-0.737346,11168.90101
27/03/2017,-0.734279,11169.12883
24/03/2017,-0.736524,11169.8144
23/03/2017,-0.731857,11170.04148
22/03/2017,-0.734801,11170.26947
21/03/2017,-0.731241,11170.49637
20/03/2017,-0.740575,11170.72617
17/03/2017,-0.733307,11171.40884
16/03/2017,-0.732389,11171.63612
15/03/2017,-0.730693,11171.86288
14/03/2017,-0.730688,11172.08964
13/03/2017,-0.735574,11172.31792
10/03/2017,-0.738026,11173.00508
09/03/2017,-0.737281,11173.23391
08/03/2017,-0.738441,11173.4631
07/03/2017,-0.737669,11173.69206
06/03/2017,-0.734926,11173.92017
03/03/2017,-0.735867,11174.60542
02/03/2017,-0.732062,11174.83266
01/03/2017,-0.734138,11175.06055
28/02/2017,-0.72986,11175.28712
27/02/2017,-0.736078,11175.51562
24/02/2017,-0.737819,11176.20279
23/02/2017,-0.73791,11176.43188
22/02/2017,-0.739097,11176.66134
21/02/2017,-0.735269,11176.88962
20/02/2017,-0.739818,11177.11931
17/02/2017,-0.737113,11177.80592
16/02/2017,-0.737102,11178.03479
15/02/2017,-0.7356,11178.2632
14/02/2017,-0.739557,11178.49285
13/02/2017,-0.736559,11178.72156
10/02/2017,-0.733571,11179.40497
09/02/2017,-0.736669,11179.63374
08/02/2017,-0.734452,11179.86182
07/02/2017,-0.735783,11180.09033
06/02/2017,-0.736546,11180.31907
03/02/2017,-0.741266,11181.00975
02/02/2017,-0.736327,11181.23844
01/02/2017,-0.737202,11181.46741
31/01/2017,-0.732656,11181.69498
30/01/2017,-0.735858,11181.92354
27/01/2017,-0.736893,11182.61024
26/01/2017,-0.737318,11182.83928
25/01/2017,-0.738585,11183.06871
24/01/2017,-0.743469,11183.29967
23/01/2017,-0.73571,11183.52822
20/01/2017,-0.734027,11184.21235
19/01/2017,-0.730291,11184.43923
18/01/2017,-0.732999,11184.66696
17/01/2017,-0.736624,11184.89583
16/01/2017,-0.734525,11185.12404
13/01/2017,-0.73668,11185.81074
12/01/2017,-0.740026,11186.04068
11/01/2017,-0.735276,11186.26915
10/01/2017,-0.737801,11186.49842
09/01/2017,-0.739017,11186.72806
06/01/2017,-0.735494,11187.41375
05/01/2017,-0.738064,11187.64312
04/01/2017,-0.734146,11187.87127
03/01/2017,-0.740938,11188.10154
