"DATE","TIME PERIOD","Compounded euro short-term rate index (1 Oct 2019 = 100) (EST.B.EU000A2QQF08.CI)","Compounded euro short-term average rate, 1 week tenor (EST.B.EU000A2QQF16.CR)","Compounded euro short-term average rate, 1 month tenor (EST.B.EU000A2QQF24.CR)","Compounded euro short-term average rate, 3 months tenor (EST.B.EU000A2QQF32.CR)","Compounded euro short-term average rate, 6 months tenor (EST.B.EU000A2QQF40.CR)","Compounded euro short-term average rate, 12 months tenor (EST.B.EU000A2QQF57.CR)"
"2025-03-03","03 Mar 2025","106.34703609","2.66294","2.68558","2.89574","3.13956","3.52263"
"2025-03-04","04 Mar 2025","106.35490281","2.66251","2.67646","2.89013","3.13394","3.51626"
"2025-03-05","05 Mar 2025","106.36277308","2.66222","2.66740","2.88453","3.12834","3.51274"
"2025-03-06","06 Mar 2025","106.37064392","2.66208","2.66733","2.87892","3.12274","3.50920"
"2025-03-07","07 Mar 2025","106.37852126","2.66208","2.66722","2.87679","3.12046","3.50569"
"2025-03-10","10 Mar 2025","106.40214616","2.66508","2.66722","2.85656","3.10035","3.49811"
"2025-03-11","11 Mar 2025","106.41001696","2.66508","2.66719","2.85097","3.09473","3.49159"
"2025-03-12","12 Mar 2025","106.41788834","2.66494","2.66708","2.84536","3.08912","3.48807"
"2025-03-13","13 Mar 2025","106.42501834","2.62892","2.65803","2.83695","3.08209","3.48383"
"2025-03-14","14 Mar 2025","106.43215177","2.59276","2.64894","2.83248","3.07862","3.47960"
"2025-03-17","17 Mar 2025","106.45358898","2.48645","2.62221","2.80337","3.05412","3.47006"
"2025-03-18","18 Mar 2025","106.46073616","2.45129","2.61333","2.79501","3.04712","3.46268"
"2025-03-19","19 Mar 2025","106.46788382","2.41613","2.60442","2.78941","3.04152","3.45845"
"2025-03-20","20 Mar 2025","106.47502899","2.41670","2.59551","2.78379","3.03592","3.45422"
"2025-03-21","21 Mar 2025","106.48217761","2.41727","2.58657","2.77994","3.03272","3.44999"
"2025-03-24","24 Mar 2025","106.50362489","2.41727","2.55984","2.76152","3.01359","3.44062"
"2025-03-25","25 Mar 2025","106.51077839","2.41742","2.55097","2.75792","3.00800","3.43308"
"2025-03-26","26 Mar 2025","106.51793236","2.41756","2.54209","2.75441","3.00240","3.42885"
"2025-03-27","27 Mar 2025","106.52508386","2.41770","2.53322","2.74503","2.99681","3.42463"
"2025-03-28","28 Mar 2025","106.53223583","2.41770","2.52431","2.74161","2.99382","3.42041"
"2025-03-31","31 Mar 2025","106.55369320","2.41770","2.51438","2.72272","2.97713","3.41291"
"2025-04-01","01 Apr 2025","106.56084118","2.41727","2.49573","2.71491","2.97158","3.40189"
"2025-04-02","02 Apr 2025","106.56800443","2.41756","2.49337","2.71182","2.96602","3.39942"
"2025-04-03","03 Apr 2025","106.57515929","2.41756","2.49106","2.70619","2.96049","3.39520"
"2025-04-04","04 Apr 2025","106.58231167","2.41742","2.48308","2.70318","2.95496","3.39097"
"2025-04-07","07 Apr 2025","106.60376136","2.41656","2.45885","2.68368","2.93825","3.38188"
"2025-04-08","08 Apr 2025","106.61090973","2.41642","2.45761","2.67804","2.93268","3.37404"
"2025-04-09","09 Apr 2025","106.61806155","2.41570","2.45648","2.67242","2.92711","3.36981"
"2025-04-10","10 Apr 2025","106.62521384","2.41542","2.43460","2.66678","2.92154","3.36558"
"2025-04-11","11 Apr 2025","106.63236958","2.41542","2.42661","2.66420","2.91597","3.36136"
"2025-04-14","14 Apr 2025","106.65383823","2.41585","2.41884","2.64436","2.89930","3.35245"
"2025-04-15","15 Apr 2025","106.66099885","2.41627","2.41894","2.63874","2.89375","3.34444"
"2025-04-16","16 Apr 2025","106.66815699","2.41642","2.41901","2.63310","2.88819","3.34022"
"2025-04-17","17 Apr 2025","106.67532153","2.41685","2.41886","2.62749","2.88264","3.33599"
"2025-04-22","22 Apr 2025","106.71113185","2.41726","2.41894","2.59936","2.85482","3.31486"
"2025-04-23","23 Apr 2025","106.71829631","2.41740","2.41903","2.59373","2.84925","3.31063"
"2025-04-24","24 Apr 2025","106.72472016","2.38153","2.41077","2.58529","2.84369","3.30570"
"2025-04-25","25 Apr 2025","106.73115033","2.35509","2.40272","2.58087","2.83813","3.30077"
"2025-04-28","28 Apr 2025","106.75042419","2.30410","2.37844","2.55159","2.82143","3.29008"
"2025-04-29","29 Apr 2025","106.75684998","2.20335","2.37197","2.54316","2.81588","3.28106"
"2025-04-30","30 Apr 2025","106.76327614","2.16762","2.36589","2.53471","2.81032","3.27614"
"2025-05-02","02 May 2025","106.77606401","2.16417","2.34284","2.50832","2.79913","3.26633"
"2025-05-05","05 May 2025","106.79535489","2.16460","2.32126","2.48769","2.78016","3.25583"
"2025-05-06","06 May 2025","106.80178338","2.16460","2.31657","2.48205","2.77458","3.24663"
"2025-05-07","07 May 2025","106.80821225","2.16460","2.30143","2.47638","2.76900","3.24170"
"2025-05-08","08 May 2025","106.81464744","2.16527","2.29325","2.47311","2.76344","3.23679"
"2025-05-09","09 May 2025","106.82108896","2.16862","2.28510","2.46994","2.76035","3.23188"
"2025-05-12","12 May 2025","106.84039687","2.16905","2.26554","2.44837","2.74119","3.22160"
"2025-05-13","13 May 2025","106.84683697","2.16948","2.26269","2.44277","2.73562","3.21224"
"2025-05-14","14 May 2025","106.85328340","2.17019","2.24403","2.43718","2.73007","3.20734"
"2025-05-15","15 May 2025","106.85973021","2.17062","2.23585","2.43438","2.72451","3.20243"
"2025-05-16","16 May 2025","106.86617742","2.17077","2.22770","2.43164","2.72164","3.19752"
"2025-05-19","19 May 2025","106.88550239","2.17119","2.21657","2.40921","2.70223","3.18742"
"2025-05-20","20 May 2025","106.89194818","2.17134","2.21532","2.40362","2.69666","3.17793"
"2025-05-21","21 May 2025","106.89839732","2.17134","2.21418","2.39803","2.69109","3.17304"
"2025-05-22","22 May 2025","106.90483795","2.17091","2.17829","2.39563","2.68550","3.16811"
"2025-05-23","23 May 2025","106.91129085","2.17105","2.17014","2.39332","2.68285","3.16320"
"2025-05-26","26 May 2025","106.93062397","2.17105","2.17038","2.37003","2.66318","3.15326"
"2025-05-27","27 May 2025","106.93706357","2.17062","2.17043","2.36441","2.65760","3.14351"
"2025-05-28","28 May 2025","106.94351544","2.17062","2.17057","2.35883","2.65204","3.13859"
"2025-05-29","29 May 2025","106.94995285","2.17034","2.17057","2.35684","2.64646","3.13367"
"2025-05-30","30 May 2025","106.95637281","2.16862","2.17037","2.35482","2.64395","3.12873"
"2025-06-02","02 Jun 2025","106.97563387","2.16476","2.17051","2.33834","2.62721","3.11153"
"2025-06-03","03 Jun 2025","106.98208807","2.16534","2.17068","2.33668","2.62169","3.10914"
"2025-06-04","04 Jun 2025","106.98854266","2.16534","2.17085","2.33131","2.61616","3.10423"
"2025-06-05","05 Jun 2025","106.99500060","2.16619","2.17094","2.32594","2.61064","3.09931"
"2025-06-06","06 Jun 2025","107.00146191","2.16805","2.17117","2.32058","2.60513","3.09440"
"2025-06-09","09 Jun 2025","107.02083809","2.17319","2.17154","2.31244","2.58856","3.08487"
"2025-06-10","10 Jun 2025","107.02728907","2.17291","2.17162","2.29902","2.58303","3.07475"
"2025-06-11","11 Jun 2025","107.03375233","2.17319","2.17182","2.29368","2.57753","3.06984"
"2025-06-12","12 Jun 2025","107.03947269","2.13761","2.16383","2.28560","2.57062","3.06423"
"2025-06-13","13 Jun 2025","107.04519038","2.10174","2.15585","2.28025","2.56372","3.05932"
"2025-06-16","16 Jun 2025","107.06236222","1.99543","2.13190","2.26771","2.54299","3.04858"
"2025-06-17","17 Jun 2025","107.06808410","1.96028","2.12551","2.25877","2.53608","3.03970"
"2025-06-18","18 Jun 2025","107.07380630","1.92455","2.11951","2.25338","2.52918","3.03479"
"2025-06-19","19 Jun 2025","107.07952285","1.92426","2.10799","2.24797","2.52364","3.02986"
"2025-06-20","20 Jun 2025","107.08522483","1.92341","2.09979","2.24252","2.51807","3.02493"
"2025-06-23","23 Jun 2025","107.10238524","1.92255","2.07570","2.23067","2.50150","3.01436"
"2025-06-24","24 Jun 2025","107.10811224","1.92269","2.07110","2.22094","2.49601","3.00528"
"2025-06-25","25 Jun 2025","107.11384253","1.92298","2.06681","2.21557","2.49303","3.00038"
"2025-06-26","26 Jun 2025","107.11957014","1.92341","2.05200","2.21018","2.49007","2.99547"
"2025-06-27","27 Jun 2025","107.12530997","1.92512","2.04427","2.20484","2.47962","2.99059"
"2025-06-30","30 Jun 2025","107.14252143","1.92727","2.02113","2.19395","2.46313","2.98024"
"2025-07-01","01 Jul 2025","107.14823868","1.92669","2.00296","2.18070","2.45224","2.97104"
"2025-07-02","02 Jul 2025","107.15395623","1.92598","2.00033","2.17518","2.44943","2.96612"
"2025-07-03","03 Jul 2025","107.15968003","1.92569","1.99202","2.16973","2.44386","2.96121"
"2025-07-04","04 Jul 2025","107.16540117","1.92469","1.98367","2.16427","2.44112","2.95630"
"2025-07-07","07 Jul 2025","107.18254763","1.92126","1.96533","2.14786","2.42154","2.94608"
"2025-07-08","08 Jul 2025","107.18826404","1.92112","1.96401","2.14241","2.41595","2.93663"
"2025-07-09","09 Jul 2025","107.19397777","1.92083","1.94138","2.13693","2.41037","2.93172"
"2025-07-10","10 Jul 2025","107.19969180","1.92026","1.93300","2.13145","2.40478","2.92680"
"2025-07-11","11 Jul 2025","107.20541210","1.92012","1.92455","2.12598","2.40225","2.92189"
"2025-07-14","14 Jul 2025","107.22259176","1.92141","1.92456","2.10964","2.38253","2.91187"
"2025-07-15","15 Jul 2025","107.22831924","1.92184","1.92461","2.10418","2.37697","2.90228"
"2025-07-16","16 Jul 2025","107.23404404","1.92226","1.92428","2.09873","2.37139","2.89737"
"2025-07-17","17 Jul 2025","107.23977212","1.92284","1.92425","2.09326","2.36581","2.89247"
"2025-07-18","18 Jul 2025","107.24550647","1.92341","1.92428","2.09154","2.36352","2.88757"
"2025-07-21","21 Jul 2025","107.26269256","1.92341","1.92456","2.08654","2.34354","2.87774"
"2025-07-22","22 Jul 2025","107.26842516","1.92355","1.92464","2.06602","2.33797","2.86795"
"2025-07-23","23 Jul 2025","107.27415508","1.92369","1.92455","2.06057","2.33239","2.86305"
"2025-07-24","24 Jul 2025","107.27988829","1.92384","1.92452","2.05788","2.32682","2.85814"
"2025-07-25","25 Jul 2025","107.28562180","1.92369","1.92445","2.05518","2.32473","2.85323"
"2025-07-28","28 Jul 2025","107.30283220","1.92455","1.92443","2.04716","2.30455","2.84360"
"2025-07-29","29 Jul 2025","107.30856396","1.92441","1.92448","2.04446","2.29897","2.83363"
"2025-07-30","30 Jul 2025","107.31429603","1.92441","1.92388","2.04177","2.29338","2.82872"
"2025-07-31","31 Jul 2025","107.32003138","1.92441","1.92398","2.04060","2.28780","2.82382"
"2025-08-01","01 Aug 2025","107.32575214","1.92369","1.92392","2.03659","2.27485","2.81893"
"2025-08-04","04 Aug 2025","107.34298686","1.92455","1.92439","2.03341","2.26571","2.80950"
"2025-08-05","05 Aug 2025","107.34872673","1.92484","1.92451","2.02759","2.26016","2.79935"
"2025-08-06","06 Aug 2025","107.35446392","1.92498","1.92460","2.02493","2.25602","2.79445"
"2025-08-07","07 Aug 2025","107.36019546","1.92469","1.92476","2.02225","2.25184","2.78955"
"2025-08-08","08 Aug 2025","107.36593028","1.92526","1.92486","2.01957","2.25016","2.78464"
"2025-08-11","11 Aug 2025","107.38312673","1.92312","1.92507","2.01504","2.23525","2.77535"
"2025-08-12","12 Aug 2025","107.38884786","1.92212","1.92495","2.00871","2.23107","2.76501"
"2025-08-13","13 Aug 2025","107.39458123","1.92184","1.92496","2.00600","2.22692","2.76011"
"2025-08-14","14 Aug 2025","107.40031789","1.92198","1.92489","2.00328","2.22277","2.75521"
"2025-08-15","15 Aug 2025","107.40606381","1.92241","1.92499","2.00059","2.22126","2.75032"
"2025-08-18","18 Aug 2025","107.42328458","1.92326","1.92504","1.99652","2.20621","2.74124"
"2025-08-19","19 Aug 2025","107.42902576","1.92412","1.92511","1.98982","2.20206","2.73073"
"2025-08-20","20 Aug 2025","107.43477023","1.92455","1.92520","1.98713","2.19793","2.72583"
"2025-08-21","21 Aug 2025","107.44051799","1.92498","1.92524","1.98445","2.19379","2.72094"
"2025-08-22","22 Aug 2025","107.44626606","1.92498","1.92531","1.98179","2.19244","2.71605"
"2025-08-25","25 Aug 2025","107.46351118","1.92584","1.92553","1.97817","2.17726","2.70717"
"2025-08-26","26 Aug 2025","107.46925750","1.92598","1.92561","1.97109","2.17312","2.69648"
"2025-08-27","27 Aug 2025","107.47500710","1.92612","1.92572","1.96844","2.16899","2.69159"
"2025-08-28","28 Aug 2025","107.48075403","1.92598","1.92557","1.96575","2.16486","2.68669"
"2025-08-29","29 Aug 2025","107.48650126","1.92584","1.92563","1.96310","2.16365","2.68179"
"2025-09-01","01 Sep 2025","107.50369910","1.92326","1.92543","1.95283","2.15136","2.66415"
"2025-09-02","02 Sep 2025","107.50944756","1.92326","1.92552","1.95263","2.15023","2.66226"
"2025-09-03","03 Sep 2025","107.51518737","1.92269","1.92551","1.94990","2.14911","2.65736"
"2025-09-04","04 Sep 2025","107.52093048","1.92241","1.92508","1.94718","2.14504","2.65247"
"2025-09-05","05 Sep 2025","107.52667986","1.92241","1.92508","1.94447","2.14098","2.64758"
"2025-09-08","08 Sep 2025","107.54391101","1.92369","1.92507","1.94153","2.13181","2.63905"
"2025-09-09","09 Sep 2025","107.54965266","1.92326","1.92508","1.93352","2.13079","2.62800"
"2025-09-10","10 Sep 2025","107.55539761","1.92341","1.92511","1.93083","2.12060","2.62311"
"2025-09-11","11 Sep 2025","107.56113987","1.92326","1.92512","1.92807","2.11653","2.61821"
"2025-09-12","12 Sep 2025","107.56689140","1.92326","1.92534","1.92809","2.11247","2.61332"
"2025-09-15","15 Sep 2025","107.58414692","1.92412","1.92546","1.92824","2.10624","2.60498"
"2025-09-16","16 Sep 2025","107.58990268","1.92469","1.92558","1.92812","2.10539","2.59378"
"2025-09-17","17 Sep 2025","107.59565874","1.92512","1.92569","1.92814","2.09902","2.58890"
"2025-09-18","18 Sep 2025","107.60141809","1.92584","1.92570","1.92817","2.09633","2.58401"
"2025-09-19","19 Sep 2025","107.60717477","1.92598","1.92576","1.92822","2.09363","2.57982"
"2025-09-22","22 Sep 2025","107.62443675","1.92598","1.92569","1.92843","2.08746","2.57236"
"2025-09-23","23 Sep 2025","107.63019167","1.92584","1.92577","1.92837","2.08670","2.56310"
"2025-09-24","24 Sep 2025","107.63595287","1.92598","1.92590","1.92839","2.08014","2.55892"
"2025-09-25","25 Sep 2025","107.64171738","1.92612","1.92576","1.92841","2.07745","2.55474"
"2025-09-26","26 Sep 2025","107.64747920","1.92627","1.92583","1.92843","2.07475","2.55055"
"2025-09-29","29 Sep 2025","107.66475662","1.92669","1.92588","1.92855","2.06869","2.54326"
"2025-09-30","30 Sep 2025","107.67051668","1.92684","1.92598","1.92834","2.06804","2.53382"
"2025-10-01","01 Oct 2025","107.67624715","1.92526","1.92605","1.92828","2.05914","2.52962"
"2025-10-02","02 Oct 2025","107.68201082","1.92512","1.92612","1.92835","2.05642","2.52544"
"2025-10-03","03 Oct 2025","107.68776283","1.92455","1.92615","1.92835","2.05369","2.52126"
"2025-10-06","06 Oct 2025","107.70500185","1.92241","1.92588","1.92838","2.04977","2.51410"
"2025-10-07","07 Oct 2025","107.71076108","1.92226","1.92595","1.92841","2.04280","2.50451"
"2025-10-08","08 Oct 2025","107.71652360","1.92369","1.92605","1.92848","2.04011","2.50034"
"2025-10-09","09 Oct 2025","107.72228045","1.92326","1.92612","1.92853","2.03740","2.49615"
"2025-10-10","10 Oct 2025","107.72804658","1.92384","1.92625","1.92862","2.03470","2.49197"
"2025-10-13","13 Oct 2025","107.74533694","1.92598","1.92649","1.92882","2.03107","2.48500"
"2025-10-14","14 Oct 2025","107.75110131","1.92612","1.92658","1.92877","2.02388","2.47527"
"2025-10-15","15 Oct 2025","107.75686899","1.92626","1.92655","1.92882","2.02118","2.47109"
"2025-10-16","16 Oct 2025","107.76263997","1.92684","1.92662","1.92888","2.01849","2.46692"
"2025-10-17","17 Oct 2025","107.76841126","1.92698","1.92669","1.92894","2.01578","2.46275"
"2025-10-20","20 Oct 2025","107.78572605","1.92784","1.92691","1.92915","2.01468","2.45595"
"2025-10-21","21 Oct 2025","107.79149558","1.92798","1.92702","1.92912","2.01432","2.44605"
"2025-10-22","22 Oct 2025","107.79726841","1.92812","1.92705","1.92917","2.00229","2.44188"
"2025-10-23","23 Oct 2025","107.80303856","1.92798","1.92712","1.92921","1.99958","2.43770"
"2025-10-24","24 Oct 2025","107.80881501","1.92812","1.92719","1.92926","1.99827","2.43422"
"2025-10-27","27 Oct 2025","107.82613629","1.92812","1.92733","1.92948","1.99640","2.42827"
"2025-10-28","28 Oct 2025","107.83191397","1.92841","1.92749","1.92942","1.99299","2.42033"
"2025-10-29","29 Oct 2025","107.83769496","1.92869","1.92752","1.92949","1.99168","2.41686"
"2025-10-30","30 Oct 2025","107.84347926","1.92927","1.92769","1.92958","1.99038","2.41340"
"2025-10-31","31 Oct 2025","107.84926386","1.92955","1.92789","1.92966","1.99016","2.40994"
"2025-11-03","03 Nov 2025","107.86652873","1.92655","1.92779","1.92969","1.98732","2.40409"
"2025-11-04","04 Nov 2025","107.87231757","1.92698","1.92802","1.92960","1.98713","2.39605"
"2025-11-05","05 Nov 2025","107.87810372","1.92712","1.92821","1.92967","1.98363","2.39260"
"2025-11-06","06 Nov 2025","107.88388419","1.92684","1.92873","1.92972","1.98232","2.38913"
"2025-11-07","07 Nov 2025","107.88966796","1.92669","1.92890","1.92981","1.98102","2.38568"
"2025-11-10","10 Nov 2025","107.90703820","1.93141","1.92950","1.93015","1.97826","2.38002"
"2025-11-11","11 Nov 2025","107.91282621","1.93127","1.92965","1.93023","1.97811","2.37186"
"2025-11-12","12 Nov 2025","107.91861154","1.93112","1.92976","1.93036","1.97449","2.36840"
"2025-11-13","13 Nov 2025","107.92439717","1.93127","1.92993","1.93044","1.97317","2.36495"
"2025-11-14","14 Nov 2025","107.93018312","1.93127","1.93006","1.93052","1.97184","2.36148"
"2025-11-17","17 Nov 2025","107.94755089","1.93084","1.93037","1.93079","1.96909","2.35595"
"2025-11-18","18 Nov 2025","107.95333508","1.93055","1.93043","1.93078","1.96898","2.34763"
"2025-11-19","19 Nov 2025","107.95912257","1.93055","1.93052","1.93085","1.96524","2.34417"
"2025-11-20","20 Nov 2025","107.96490738","1.93041","1.93051","1.93089","1.96392","2.34070"
"2025-11-21","21 Nov 2025","107.97069250","1.93027","1.93058","1.93093","1.96258","2.33723"
"2025-11-24","24 Nov 2025","107.98802180","1.92812","1.93037","1.93102","1.95981","2.33177"
"2025-11-25","25 Nov 2025","107.99379316","1.92741","1.93027","1.93090","1.95972","2.32330"
"2025-11-26","26 Nov 2025","107.99957083","1.92684","1.93024","1.93091","1.95586","2.31982"
"2025-11-27","27 Nov 2025","108.00535480","1.92669","1.93019","1.93094","1.95455","2.31635"
"2025-11-28","28 Nov 2025","108.01113609","1.92641","1.93012","1.93096","1.95320","2.31288"
"2025-12-01","01 Dec 2025","108.02846288","1.92598","1.93017","1.93109","1.94672","2.29990"
"2025-12-02","02 Dec 2025","108.03425440","1.92684","1.93027","1.93114","1.94674","2.29901"
"2025-12-03","03 Dec 2025","108.04004324","1.92727","1.93032","1.93122","1.94539","2.29554"
"2025-12-04","04 Dec 2025","108.04582338","1.92698","1.93012","1.93125","1.94404","2.29207"
"2025-12-05","05 Dec 2025","108.05161284","1.92727","1.93006","1.93130","1.94269","2.28861"
"2025-12-08","08 Dec 2025","108.06898213","1.92898","1.93008","1.93149","1.94141","2.28344"
"2025-12-09","09 Dec 2025","108.07477583","1.92898","1.93018","1.93158","1.93731","2.27475"
"2025-12-10","10 Dec 2025","108.08056684","1.92898","1.92976","1.93165","1.93598","2.27129"
"2025-12-11","11 Dec 2025","108.08635816","1.92941","1.92969","1.93173","1.93462","2.26783"
"2025-12-12","12 Dec 2025","108.09215278","1.92955","1.92969","1.93178","1.93466","2.26438"
"2025-12-15","15 Dec 2025","108.10955562","1.93084","1.92998","1.93201","1.93488","2.25937"
"2025-12-16","16 Dec 2025","108.11535149","1.93084","1.93008","1.93206","1.93481","2.25054"
"2025-12-17","17 Dec 2025","108.12115369","1.93127","1.92986","1.93212","1.93486","2.24708"
"2025-12-18","18 Dec 2025","108.12695619","1.93170","1.92996","1.93218","1.93490","2.24363"
"2025-12-19","19 Dec 2025","108.13275600","1.93184","1.92999","1.93223","1.93495","2.24087"
"2025-12-22","22 Dec 2025","108.15017438","1.93227","1.93044","1.93250","1.93522","2.23668"
"2025-12-23","23 Dec 2025","108.15597844","1.93255","1.93059","1.93258","1.93520","2.22984"
"2025-12-24","24 Dec 2025","108.16176178","1.93155","1.93066","1.93255","1.93520","2.22708"
"2025-12-29","29 Dec 2025","108.19069505","1.92688","1.93054","1.93251","1.93529","2.21746"
"2025-12-30","30 Dec 2025","108.19650730","1.92716","1.93075","1.93260","1.93519","2.21052"
"2025-12-31","31 Dec 2025","108.20230783","1.92788","1.93083","1.93268","1.93527","2.20776"
"2026-01-02","02 Jan 2026","108.21385542","1.92651","1.93058","1.93266","1.93527","2.20225"
"2026-01-05","05 Jan 2026","108.23131393","1.93082","1.93135","1.93307","1.93552","2.19829"
"2026-01-06","06 Jan 2026","108.23712535","1.93068","1.93150","1.93326","1.93561","2.19123"
"2026-01-07","07 Jan 2026","108.24293708","1.93111","1.93164","1.93335","1.93565","2.18847"
"2026-01-08","08 Jan 2026","108.24874912","1.93144","1.93174","1.93343","1.93572","2.18572"
"2026-01-09","09 Jan 2026","108.25456148","1.93455","1.93184","1.93353","1.93579","2.18296"
"2026-01-12","12 Jan 2026","108.27199046","1.93284","1.93209","1.93375","1.93601","2.17907"
"2026-01-13","13 Jan 2026","108.27779805","1.93255","1.93216","1.93377","1.93608","2.17192"
"2026-01-14","14 Jan 2026","108.28360295","1.93212","1.93219","1.93381","1.93606","2.16915"
"2026-01-15","15 Jan 2026","108.28941116","1.93184","1.93197","1.93385","1.93610","2.16639"
"2026-01-16","16 Jan 2026","108.29521667","1.93141","1.93197","1.93388","1.93615","2.16361"
"2026-01-19","19 Jan 2026","108.31263415","1.93055","1.93180","1.93402","1.93628","2.15981"
"2026-01-20","20 Jan 2026","108.31843791","1.93027","1.93181","1.93395","1.93634","2.15253"
"2026-01-21","21 Jan 2026","108.32425100","1.93055","1.93192","1.93401","1.93633","2.14976"
"2026-01-22","22 Jan 2026","108.33006440","1.93069","1.93162","1.93405","1.93638","2.14700"
"2026-01-23","23 Jan 2026","108.33588112","1.93112","1.93165","1.93412","1.93643","2.14423"
"2026-01-26","26 Jan 2026","108.35333222","1.93241","1.93216","1.93434","1.93661","2.14056"
"2026-01-27","27 Jan 2026","108.35915321","1.93312","1.93232","1.93433","1.93670","2.13317"
"2026-01-28","28 Jan 2026","108.36497450","1.93341","1.93246","1.93439","1.93667","2.13041"
"2026-01-29","29 Jan 2026","108.37079310","1.93355","1.93312","1.93442","1.93673","2.12764"
"2026-01-30","30 Jan 2026","108.37661201","1.93355","1.93309","1.93444","1.93678","2.12487"
"2026-02-02","02 Feb 2026","108.39400645","1.93055","1.93328","1.93454","1.93687","2.11421"
"2026-02-03","03 Feb 2026","108.39982661","1.93041","1.93337","1.93463","1.93696","2.11383"
"2026-02-04","04 Feb 2026","108.40564106","1.92998","1.93340","1.93462","1.93688","2.11107"
"2026-02-05","05 Feb 2026","108.41145883","1.92984","1.93290","1.93463","1.93692","2.10831"
"2026-02-06","06 Feb 2026","108.41727390","1.92955","1.93284","1.93465","1.93696","2.10625"
"2026-02-09","09 Feb 2026","108.43471101","1.93127","1.93254","1.93475","1.93710","2.10346"
"2026-02-10","10 Feb 2026","108.44052431","1.93084","1.93256","1.93459","1.93717","2.09802"
"2026-02-11","11 Feb 2026","108.44633492","1.93055","1.93255","1.93456","1.93717","2.09596"
"2026-02-12","12 Feb 2026","108.45214885","1.93027","1.93232","1.93456","1.93723","2.09390"
"2026-02-13","13 Feb 2026","108.45796610","1.93027","1.93232","1.93457","1.93728","2.09185"
"2026-02-16","16 Feb 2026","108.47540975","1.93027","1.93228","1.93468","1.93740","2.08914"
"2026-02-17","17 Feb 2026","108.48122223","1.93012","1.93228","1.93453","1.93746","2.08361"
"2026-02-18","18 Feb 2026","108.48704104","1.93041","1.93234","1.93455","1.93744","2.08155"
"2026-02-19","19 Feb 2026","108.49286017","1.93055","1.93232","1.93456","1.93748","2.07950"
"2026-02-20","20 Feb 2026","108.49868563","1.93084","1.93245","1.93461","1.93752","2.07745"
"2026-02-23","23 Feb 2026","108.51615392","1.93170","1.93241","1.93479","1.93766","2.07483"
"2026-02-24","24 Feb 2026","108.52197460","1.93198","1.93246","1.93483","1.93773","2.06923"
"2026-02-25","25 Feb 2026","108.52779862","1.93212","1.93255","1.93491","1.93768","2.06718"
"2026-02-26","26 Feb 2026","108.53362596","1.93241","1.93232","1.93499","1.93773","2.06513"
"2026-02-27","27 Feb 2026","108.53945964","1.93270","1.93235","1.93507","1.93778","2.06309"
"2026-03-02","02 Mar 2026","108.55691640","1.93184","1.93235","1.93517","1.93784","2.05515"
"2026-03-03","03 Mar 2026","108.56274832","1.93227","1.93239","1.93523","1.93791","2.05493"
"2026-03-04","04 Mar 2026","108.56858055","1.93255","1.93250","1.93532","1.93797","2.05289"
"2026-03-05","05 Mar 2026","108.57441310","1.93270","1.93257","1.93537","1.93802","2.05085"
"2026-03-06","06 Mar 2026","108.58024897","1.93270","1.93271","1.93547","1.93811","2.04881"
"2026-03-09","09 Mar 2026","108.59773944","1.93398","1.93303","1.93556","1.93826","2.04636"
"2026-03-10","10 Mar 2026","108.60356752","1.93370","1.93311","1.93560","1.93831","2.04062"
"2026-03-11","11 Mar 2026","108.60939893","1.93355","1.93325","1.93564","1.93837","2.03858"
"2026-03-12","12 Mar 2026","108.61522462","1.93312","1.93328","1.93565","1.93841","2.03653"
"2026-03-13","13 Mar 2026","108.62105363","1.93270","1.93332","1.93571","1.93847","2.03519"
"2026-03-16","16 Mar 2026","108.63852352","1.93141","1.93332","1.93561","1.93852","2.03349"
"2026-03-17","17 Mar 2026","108.64435379","1.93141","1.93343","1.93561","1.93856","2.02976"
"2026-03-18","18 Mar 2026","108.65018437","1.93127","1.93346","1.93561","1.93858","2.02841"
"2026-03-19","19 Mar 2026","108.65601828","1.93155","1.93353","1.93563","1.93862","2.02705"
"2026-03-20","20 Mar 2026","108.66185552","1.93184","1.93357","1.93571","1.93870","2.02571"
"2026-03-23","23 Mar 2026","108.67935008","1.93270","1.93357","1.93562","1.93879","2.02406"
"2026-03-24","24 Mar 2026","108.68518254","1.93270","1.93361","1.93570","1.93882","2.02028"
"2026-03-25","25 Mar 2026","108.69101531","1.93270","1.93361","1.93576","1.93884","2.01892"
"2026-03-26","26 Mar 2026","108.69684235","1.93227","1.93350","1.93580","1.93886","2.01756"
"2026-03-27","27 Mar 2026","108.70266971","1.93170","1.93332","1.93584","1.93891","2.01620"
"2026-03-30","30 Mar 2026","108.72015273","1.93084","1.93328","1.93591","1.93895","2.01459"
"2026-03-31","31 Mar 2026","108.72598737","1.93084","1.93334","1.93593","1.93901","2.01076"
"2026-04-01","01 Apr 2026","108.73181327","1.93041","1.93333","1.93608","1.93908","2.00940"
"2026-04-02","02 Apr 2026","108.73764251","1.93041","1.93332","1.93612","1.93910","2.00803"
"2026-04-07","07 Apr 2026","108.76680534","1.93073","1.93291","1.93590","1.93934","2.00126"
"2026-04-08","08 Apr 2026","108.77263947","1.93102","1.93295","1.93588","1.93937","1.99991"
"2026-04-09","09 Apr 2026","108.77847391","1.93116","1.93268","1.93585","1.93941","1.99855"
